Actual_File_Name,True_Coupling_log10,Predicted_Coupling_log10,Predicted_True_Ratio_Linear,Min_HeavyDist_Ang,cos_theta,cos_4phi,cos_4psi,FeFe_Dist_Ang
geom_549.out,-1.1106979209185093,-1.7229835344422781,0.24418241602334184,4.000000306405113,1.0,0.4999994,0.9763998,4.000000306405113
geom_402.out,-1.9586812799109603,-2.5702625302383417,0.24457876611228035,5.000172670878477,1.0,1.0,-0.7375989,5.748696543547937
geom_168.out,-3.378476400776572,-3.9897173846923124,0.244770466796887,5.108029823918024,0.2587801,-0.8751388,-0.4314901,9.263350209684935
geom_306.out,-2.7916564729612867,-3.3957883464117806,0.24881016918814777,6.00000080298928,1.0,-0.5,0.9535736,6.00000080298928
geom_488.out,-3.000896770514971,-3.604312013517486,0.24922107041327526,4.093037205985062,0.2587885,-0.5489183,-0.5655336,9.58275469164076
geom_404.out,-1.9907855054680947,-2.5888678606881292,0.2523002290437722,3.1682213690589864,0.7070695,0.8479343,-0.5655412,8.662238273453463
geom_285.out,-3.173018378474498,-3.770910038432305,0.2524110363986624,6.024307886467457,1.0,-0.4999999,0.2159749,9.004372936308892
geom_534.out,-4.576913779112691,-5.16941609209181,0.255562829018291,2.9971731819934924,0.9659177,-0.9981466,0.5654377,5.356864580124646
geom_177.out,-2.0530004326829765,-2.6438757764798524,0.2565220229906371,3.023733859936254,1.0,-0.4999999,0.2159749,6.408391059862998
geom_425.out,-2.8665093584794796,-3.454745840056077,0.25808544837708597,4.599739643569514,-3.149271e-05,-0.5655437,-0.5655417,9.045309479074223
geom_157.out,-2.731633531416084,-3.319108431440828,0.25853842570850427,3.0754258301038573,0.7070662,0.805692,-0.4315832,9.869448008557166
geom_475.out,-2.232864189134951,-2.810443487356501,0.2644969703224362,3.9481520302132487,0.2588189,0.9756711,0.9970131,9.449351122715251
geom_39.out,-1.811992857019341,-2.3788215717191044,0.27112607395169047,2.7981063635889543,0.7070967,0.00522205,0.9969955,6.453302042174766
geom_375.out,-2.728459940301065,-3.290575032240355,0.27408477264042985,2.6049801797758465,-3.149271e-05,-0.5655437,-0.5655417,8.029726245161164
geom_103.out,-2.6955862560740496,-3.255137850163724,0.2757073893112936,4.681448067688138,0.9659227,-0.5494374,-0.5656354,8.986513227040508
geom_338.out,-2.8322646438637227,-3.3864200353562097,0.2791544841823875,5.399111889173903,-5.277947e-05,-0.5656403,-0.5655352,9.778837120827305
md_044.out,-3.3756605934532677,-3.9289931008868813,0.2796839165065319,6.863824129234518,0.9985623,0.8984854,1.0,7.108037075236454
geom_226.out,-1.8285550832176658,-2.3756857841756513,0.28370650849936335,3.1696917653590546,1.0,-0.4999999,0.2159749,9.005620243832848
geom_216.out,-1.7644815318803038,-2.3096973295393752,0.2849601969889693,4.046151944230469,1.0,1.0,-0.7375989,9.853456852790291
geom_59.out,-3.031559670434403,-3.5684285380636744,0.29048996374534963,5.823378468998473,-1.240245e-05,-0.5654904,-0.565513,9.77868357737712
geom_456.out,-2.794592220523164,-3.316057842728643,0.30097774067934474,6.000002998010251,1.0,-0.4999999,0.2159749,6.000002998010251
geom_165.out,-3.4834159772706776,-4.001548161167605,0.3032967915415686,6.285244795242664,0.8660253,0.9999283,0.997012,9.972902159324034
geom_387.out,-2.489433999400693,-2.9937548274519266,0.3130971914719673,4.472249468986385,0.9659154,-0.5517791,-0.4314941,9.83720861020371
52_ang_xy_job_004.out,-2.246615101187398,-2.75018369642455,0.31363997080839656,5.201725055527253,1.0,1.0,1.0,6.288083968904996
md_141.out,-1.1209273482455797,-1.6211122108114964,0.31609318858463886,3.355015017272203,0.997139,0.7056151,1.0,4.248617987145584
geom_82.out,-1.7967046150575265,-2.2876084177855045,0.32292093201298133,2.622968312695752,-0.4999999,0.9970123,0.9970127,8.227110165260338
geom_450.out,-1.688873351029439,-2.1795517994492286,0.32308853834932255,4.00602091518317,1.0,-0.4999999,0.2159749,9.005309099421963
md_083.out,-3.00327168995502,-3.4937171534913958,0.32326191135638643,5.672611326501931,0.9697442,0.8093743,1.0,7.719261445940344
35_ang_22_22.out,-0.8710324531064496,-1.3553553985087508,0.3278514091004269,3.5126942974446265,1.0,1.0,1.0,4.682947789587238
35_ang_20_20.out,-0.8452409297344865,-1.3263537344920344,0.3302837411521663,3.5002601656591183,1.0,1.0,1.0,4.5
geom_454.out,-3.2097305750276646,-3.689695841463571,0.331157605410997,6.0029665485252375,0.8660254,0.9728193,-0.4315719,9.014586495258948
geom_282.out,-2.768858675703941,-3.2455735775512053,0.3336453666449285,5.42436305887235,0.5000002,0.5897607,-0.4315365,9.58704594253282
geom_410.out,-2.5462429750205002,-3.0226086559614913,0.3339137624007912,4.52242838888246,0.4999545,0.5404253,-0.5655278,8.024879928648465
geom_414.out,-2.1620024446003825,-2.6375074986063822,0.33457612427498257,3.3169021292743928,0.8660096,-0.5090137,-0.5655927,8.334230491895998
geom_532.out,-2.490895367651058,-2.961990865913929,0.33799050632931166,2.7839784557711647,0.2587935,-0.998349,-0.9970006,7.494440782049986
geom_150.out,-1.6723348588426004,-2.1430368111746283,0.33829692301059,2.4834958853249587,0.8660255,0.9657532,-0.5654229,6.2087927237338985
geom_344.out,-3.173018378474498,-3.6355636113068606,0.3447107022407872,5.287073597575978,0.499971,0.9992473,0.9969959,9.85243707460545
geom_180.out,-2.8647747281007554,-3.3237803154147443,0.34753169032683984,4.2810535100344165,0.4999999,0.9970123,0.9970127,8.428766675577751
geom_37.out,-1.7805081120250004,-2.238274410255947,0.34852481213160197,4.30177572397725,1.0,1.0,-0.7375989,9.388417968422583
52_ang_xy_job_003.out,-2.137157267267146,-2.591308313150325,0.3514381904739598,5.200113001397181,1.0,1.0,1.0,5.9194594347794975
geom_75.out,-3.247739468414086,-3.6976908022081325,0.35485315116864075,6.177136792145856,0.7071068,0.8634222,-0.431555,8.93347891746782
48_ang_xy_job_004.out,-1.8902287008464758,-2.3329300159230044,0.36082671536051114,4.801872921402648,1.0,1.0,1.0,5.961543424315552
geom_478.out,-2.847799153359701,-3.288236392174685,0.36271269914668536,5.054887079033319,0.8660019,0.9999296,0.9970288,7.592019920597549
35_ang_24_24.out,-0.9424267274434771,-1.3812278556193611,0.3640817180054577,3.5006647302048224,1.0,1.0,1.0,4.8754486972995625
md_050.out,-3.2963553960551892,-3.734636187459772,0.36451819290401016,7.726121582246685,0.999247,-0.7044594,1.0,8.573711366802186
geom_32.out,-3.3034274091585143,-3.7399957725018993,0.36595832963923236,6.179616930392773,0.7070662,0.805692,-0.4315832,8.935845231068685
51_ang_xy_job_003.out,-2.0440148958570785,-2.4799694897499194,0.36647588822144495,5.100118942465951,1.0,1.0,1.0,5.831809324729333
geom_476.out,-1.898849551914733,-2.332025869755938,0.36882782892784566,3.899273347614015,0.9659253,-0.5525593,0.9969865,8.82636437119701
geom_10.out,-2.5437559205197857,-2.974927737583741,0.3705341008165902,5.586543859408963,-3.356131e-05,0.9969988,0.996999,9.77840448546694
geom_376.out,-2.685159003314464,-3.1151715884011644,0.3715244628187193,2.5246371545937047,0.8660192,-0.6869643,-0.5655354,6.406610346063276
geom_548.out,-3.113869561520529,-3.5343298788422466,0.37978663953315067,5.903849749397591,0.9659232,0.502316,0.5654623,6.991260147130559
geom_522.out,-2.6979378194962247,-3.1173859202485232,0.38067284621486813,5.009298837796763,1.0,-0.5,0.9535736,6.482688457412712
geom_411.out,-2.5610417093291398,-2.9798509119266114,0.3812332727757248,5.592794827293417,4.561686e-11,0.9970136,0.9970136,9.783430860020426
47_ang_xy_job_004.out,-1.8141444565539087,-2.232802005250438,0.38136642116015845,4.701913818148946,1.0,1.0,1.0,5.881326381013046
35_ang_18_18.out,-0.8789459759971967,-1.2975420417161896,0.38142041494523415,3.500175785314218,1.0,1.0,1.0,4.327817001676481
geom_530.out,-2.5339477268318507,-2.952370611455674,0.3815725420843762,3.64026660823888,-0.2587935,-0.998349,-0.9970006,9.915564968051696
geom_531.out,-2.750512222461828,-3.1644457205756567,0.3855373890413249,3.122029346527191,0.2587889,-0.01854256,0.5655071,6.836939589443951
geom_206.out,-2.6915014121170624,-3.103491303062871,0.38726665920626624,4.997400336806628,0.7070918,0.03508414,0.9970072,9.171750727436176
5_ang_64.out,-2.096645568023893,-2.503441658590294,0.3919258504786006,5.033216056439461,1.0,1.0,1.0,8.121576201698781
35_ang_12.out,-0.7721313937139138,-1.1781510932067967,0.39262712552402323,3.503696666665081,1.0,1.0,1.0,3.7
geom_472.out,-2.4372588086510483,-2.830499655628394,0.40435158798015264,3.909255931149175,0.2587867,0.998349,0.996998,8.409463396720447
geom_205.out,-1.678378688596382,-2.070963137476838,0.4049631920903033,2.941592791456696,-2.024279e-06,0.9970081,0.9970071,7.98299934779604
md_017.out,-3.0129034096258542,-3.4053589945511753,0.40508337068743794,5.6593841687233954,0.9689353,0.4703001,1.0,7.0864437049122175
md_009.out,-2.3536654154327348,-2.7309680009903197,0.4194666275946795,4.801163172414993,0.9849052,-0.4052503,1.0,7.359746476853736
geom_208.out,-1.9788041609180214,-2.3556915137781846,0.4198678750402965,3.99063623061361,0.9659176,-0.5023163,-0.5657439,4.991379096421749
geom_133.out,-4.292595739051553,-4.66873496322496,0.42059177534899267,2.7671436811455963,-0.4999728,-0.5332199,-0.5655355,8.166963371552244
5_ang_60.out,-2.1856290981278934,-2.5602476542040655,0.4220670451594555,5.012381352800284,1.0,1.0,1.0,7.810249675906654
geom_2.out,-1.7225940143028107,-2.091649508640174,0.4275082554708898,3.3834722375985296,1.625304e-09,0.996999,0.996999,9.753209118162085
48_ang_xy_job_003.out,-1.7893668171254182,-2.156143004917137,0.42975784397377986,4.800138250852782,1.0,1.0,1.0,5.571355310873647
geom_245.out,-3.3987154384487153,-3.7633841059789823,0.43184841749662756,6.016188125882201,1.0,-0.5,0.9535736,7.875972170841642
md_053.out,-1.0654832193911281,-1.4291224074272044,0.4328733129418987,3.172241020511682,0.9758059,0.6013517,1.0,6.241196637305381
geom_500.out,-3.1457312058627793,-3.5077180373966144,0.4345233993791138,3.138256361451212,-2.828869e-08,-0.4314875,-0.4314876,9.593348241007464
52_ang_xy_job_000.out,-1.7851670189836009,-2.1427237089954403,0.43897856045953637,5.244151080937695,1.0,1.0,1.0,5.24785670536077
geom_239.out,-1.7353194437623125,-2.091232466268206,0.44064310362233894,3.0515538748644104,-3.356131e-05,0.9969988,0.996999,7.8568997881734495
35_ang_26_26.out,-1.053543047972541,-1.407767128367535,0.44236007151985934,3.5102099016013275,1.0,1.0,1.0,5.076416058598823
40_ang_xy_job_010.out,-1.2040175066692422,-1.5551652834856462,0.4455046313243813,4.011088533964315,1.0,1.0,1.0,5.067543783727971
geom_361.out,-2.9474784406431187,-3.2981009083062,0.4460438259580413,4.213986069524911,0.7071054,-0.9237111,0.9970032,10.03557812854526
44_ang_xy_job_004.out,-1.6015682215070108,-1.95116127370515,0.4471023451066693,4.402047654592122,1.0,1.0,1.0,5.644466316668034
40_ang_xy_job_011.out,-1.2620587823089773,-1.6107610707781745,0.4480203196105878,4.000575402776455,1.0,1.0,1.0,5.2459508194416005
47_ang_xy_job_003.out,-1.7081136031778201,-2.0539187570425064,0.4510190087472431,4.70014523470286,1.0,1.0,1.0,5.485435260760991
42_ang_xy_job_004.out,-1.4409492056792914,-1.7843985170339351,0.45347222166415296,4.202147493044479,1.0,1.0,1.0,5.489990892524322
geom_474.out,-1.9885928141492895,-2.324076844848779,0.46186597470587676,4.043937595995393,3.828983e-05,0.9969819,0.9970035,9.78511720378719
md_013.out,-3.0068585989860237,-3.339772900526924,0.46460694613470555,6.433156749586085,0.9975132,0.09743362,1.0,7.249951759915717
geom_350.out,-1.714802921330144,-2.047056364878511,0.4653144682264355,3.135194622425377,2.106085e-05,0.9969957,0.9969997,9.500108441570127
geom_154.out,-4.992960126973375,-5.320490362362769,0.4704026553615262,6.28350705725123,0.4999728,-0.5332199,-0.5655355,9.88761461184021
md_010.out,-3.2561834996723844,-3.583710642090164,0.47040600550135464,6.852598982474533,0.9822629,-0.3840886,1.0,7.781710987492212
46_ang_xy_job_003.out,-1.628497429582219,-1.9557249248997195,0.4707306802087283,4.600152522177934,1.0,1.0,1.0,5.4
5_ang_58.out,-2.257809776000063,-2.5849689216356246,0.4708047700845042,5.002954609618201,1.0,1.0,1.0,7.657675887630659
md_107.out,-3.8349919729728685,-4.157227298973048,0.4761728987269415,6.316595271371675,0.9673643,-0.5859357,1.0,7.994638955944102
geom_364.out,-3.67463258853271,-3.995785840641762,0.477360794755153,5.103105609435297,0.7070798,-0.9158167,0.9970127,9.078448769863549
geom_546.out,-3.2848187516445884,-3.60543634386827,0.47794993598647484,6.38513236806458,0.965917,0.4976799,0.4310957,8.611628732557854
geom_115.out,-2.3766763668182502,-2.697039027013318,0.4782305762442514,2.7580496318451195,-0.9659171,0.9999964,0.9969556,9.907643472264075
5_02_ang.out,-1.5308318409706858,-1.8494762577972637,0.4801263962849473,5.0039984012787215,1.0,1.0,1.0,5.0039984012787215
5_ang_02_02.out,-1.5383591229923832,-1.854124360812495,0.4833199948442904,5.0079936102195655,1.0,1.0,1.0,5.0079936102195655
5_04_ang.out,-1.5536898769894738,-1.8634310245402261,0.49007082915037264,5.015974481593781,1.0,1.0,1.0,5.015974481593781
44_ang_x_job_011.out,-1.7570560406093139,-2.0652270219356517,0.4918458583099139,4.414268718576158,1.0,1.0,1.0,7.440430095095309
40_ang_xy_job_012.out,-1.3629042685907888,-1.6688207450905495,0.49440576194374314,4.008930474989557,1.0,1.0,1.0,5.43323108288245
geom_541.out,-5.698970004336019,-6.001761569367174,0.497976025877225,6.021552988708229,1.0,-1.0,0.6752376,6.635151322767929
md_003.out,-2.4490615947110164,-2.7499536930154207,0.5001587854097321,5.077434581036864,0.9995611,0.4418306,1.0,7.504345493204454
43_ang_x_job_011.out,-1.6893354442125932,-1.9896904835829083,0.5007776763041758,4.31459874377676,1.0,1.0,1.0,7.38173421358423
geom_455.out,-2.750512222461828,-3.0494546940241776,0.5024091363003653,4.740561465329292,-0.2588073,-0.920169,-0.5655046,10.183567935409132
geom_74.out,-3.264794969992877,-3.5623240784862844,0.5040468343407806,3.482926587303988,-1.240245e-05,-0.5654904,-0.565513,9.79463886554604
40_ang_xy_job_009.out,-1.1922683837197967,-1.4895078796458456,0.5043830738925954,4.000203898215689,1.0,1.0,1.0,4.898979485566356
5_ang_04_04.out,-1.5850304678240776,-1.8820841460324047,0.5045989259669236,5.03189825016365,1.0,1.0,1.0,5.03189825016365
5_ang_70.out,-2.057024519808392,-2.3527935805437927,0.5060937094913721,5.006896214033201,1.0,1.0,1.0,8.602325267042627
geom_33.out,-1.841897308173767,-2.1371882470384485,0.5066511831110967,3.371351035846015,-1.625304e-09,0.996999,0.996999,9.493901626970864
geom_371.out,-3.5577787836536086,-3.8521091661751825,0.5077730154643962,2.591935828337384,0.2587801,-0.8751388,-0.4314901,8.970689778789032
44_ang_xy_job_003.out,-1.4801464615379523,-1.774226498993709,0.5080658009347464,4.400168090800624,1.0,1.0,1.0,5.230678732248808
42_ang_x_job_011.out,-1.6219656138897969,-1.9159488608351083,0.5081790453588663,4.214944402931075,1.0,1.0,1.0,7.323933369440222
5_06_ang.out,-1.5929659527226838,-1.8867552966860721,0.5084059868398901,5.035871324805669,1.0,1.0,1.0,5.035871324805669
geom_321.out,-3.977145709474783,-4.270836073282116,0.5085218709713059,5.326023859695148,0.7071054,-0.9237111,0.9970032,8.622791681012362
md_116.out,-3.1200576299980756,-3.4131324933865343,0.5092430805136828,5.8183216644448255,0.9965187,0.5917256,1.0,7.9466808378329885
md_034.out,-2.357147858486727,-2.6498188751519187,0.5097168415366238,4.539810767351653,0.9720145,-0.4527681,1.0,7.084375877591618
geom_536.out,-1.5163516958589003,-1.8076323525166167,0.5113512752228597,4.013632821985713,1.0,0.4999994,0.9763998,7.550919444096925
md_041.out,-3.2917038988433003,-3.5822158764924836,0.5122571422449416,7.481740270740558,0.9677887,0.595295,1.0,9.324068740273262
geom_114.out,-3.243578232076282,-3.531930793467975,0.5148105503539304,6.01082569411225,1.0,1.0,-0.7375989,8.488841614130871
geom_114.out,-3.243578232076282,-3.531930793467975,0.5148105503539304,6.01082569411225,1.0,1.0,-0.7375989,8.488841614130871
geom_380.out,-1.6715575217964456,-1.9584138847896426,0.516587195226408,3.3905751876833525,1.0,-0.5,0.9535736,9.902421604631463
geom_515.out,-2.9464325396319513,-3.232700896952995,0.5172870934273829,4.973243806509992,0.4999981,-0.7311829,0.4315503,8.413571929487619
5_ang_28_28.out,-2.00777379490084,-2.2938854750155357,0.5174737449304405,5.000078052200786,1.0,1.0,1.0,5.610704055642215
42_ang_xy_job_003.out,-1.3311943370606962,-1.617119829342542,0.5176956403833687,4.20018514202648,1.0,1.0,1.0,5.063595560468865
geom_253.out,-2.03329337494523,-2.317998751664536,0.5191521097798127,3.032571363161137,-0.4999593,0.9970365,0.9970163,9.222229762389896
geom_214.out,-2.6811706233595203,-2.961301777883662,0.5246489952373026,4.042186159354242,0.8660063,-0.7004511,0.9970171,9.200275880901888
geom_329.out,-3.1643055357248473,-3.4405610322103364,0.5293519332572711,6.020155019168942,1.0,-0.5,0.9535736,10.002275422916128
5_ang_32.out,-2.204516576569001,-2.478722503612353,0.5318560122066985,5.021778724615412,1.0,1.0,1.0,5.936328831862332
5_ang_30.out,-2.165448239280216,-2.4394791555677777,0.532070381220649,5.038438007855212,1.0,1.0,1.0,5.830951894845301
35_ang_16_16.out,-0.9941958859243768,-1.2678277490301895,0.5325595008498835,3.5054109435271634,1.0,1.0,1.0,4.167733196834941
35_ang_14.out,-0.9272519865109645,-1.1936126388843125,0.5415509819314169,3.5002986061191983,1.0,1.0,1.0,3.7696153649941526
5_ang_44_44.out,-2.2797514429463726,-2.5458521179174127,0.5418752622802216,5.039285728086868,1.0,1.0,1.0,7.982480817390043
geom_242.out,-3.327868804312151,-3.592999957188887,0.5430862997361672,6.002203430402872,1.0,-0.5,0.9535736,9.00231090531048
5_ang_56.out,-2.3563417357193,-2.6134274996960016,0.5532408450591947,5.001514053354245,1.0,1.0,1.0,7.507329751649384
51_ang_xy_job_008.out,-2.3374305173541554,-2.5902455712140515,0.5587080722758959,5.123594699944561,1.0,1.0,1.0,8.155366331440911
geom_303.out,-2.129765485039674,-2.3819380961267704,0.5595351690818334,4.230530166134264,-1.430858e-05,0.9970042,0.9970017,10.086764181316624
52_ang_xy_job_008.out,-2.430519131324363,-2.681296549783866,0.5613355940762225,5.223146049011075,1.0,1.0,1.0,8.218272324521742
5_ang_72.out,-2.067113003927507,-2.3176949907042044,0.5615882508587975,5.008826778607942,1.0,1.0,1.0,8.765842800324451
5_ang_34.out,-2.2701803668435097,-2.518931047651524,0.5639613210690062,5.013049526884808,1.0,1.0,1.0,6.04648658313239
md_103.out,-1.0823936023774074,-1.3304229271226973,0.5648988300182008,3.1499723491770526,0.9962309,-0.1968773,1.0,6.087461973244597
49_ang_xy_job_000.out,-1.539339957840498,-1.787156549489687,0.5651756056148607,4.946852389115729,1.0,1.0,1.0,4.950757517794626
geom_220.out,-1.8254604679666968,-2.0713958117346003,0.5676291057393833,2.5662712446321807,0.9659222,-0.4488707,0.9969658,9.170083110774351
5_ang_06_06.out,-1.670062289555246,-1.9151463045122803,0.5687428959847792,5.029239958452967,1.0,1.0,1.0,5.071488933242386
geom_23.out,-1.3341942637513018,-1.5772529574305203,0.5714014081582323,2.5604099472164608,2.106085e-05,0.9969957,0.9969997,10.0075731524477
md_038.out,-2.9823509504171968,-3.2239897059117375,0.5732726787647638,6.129748830879533,0.9922753,-0.009124838,1.0,7.007441949301684
geom_516.out,-1.5933827760872445,-1.8335277611023386,0.5752478643386537,4.003570556733201,1.0,0.4999994,0.9763998,4.89977126519606
48_ang_xy_job_008.out,-2.0931167731387204,-2.3305531400487,0.5788467951183344,4.825051984103384,1.0,1.0,1.0,7.971198153351853
geom_352.out,-1.8754312128956152,-2.1113130185577376,0.5809224955310304,3.04044085712911,-4.56169e-11,0.9970136,0.9970136,8.254431500279107
5_ang_46_46.out,-2.2268454186750275,-2.4602041103941588,0.5843072947673301,5.012781727673767,1.0,1.0,1.0,8.204876598706406
md_035.out,-1.7118712673827992,-1.9385253368362356,0.5933977982144479,4.131791873590077,0.9846199,0.9227229,1.0,5.541859509309578
47_ang_xy_job_008.out,-2.0255790921268315,-2.248981853894307,0.5978568894461114,4.725578763421471,1.0,1.0,1.0,7.911384202527394
5_ang_28.out,-2.1562066174770114,-2.3795976797551823,0.5978729953714461,5.027970780483912,1.0,1.0,1.0,5.7306195127577615
md_091.out,-0.9020785680333973,-1.1232283779008867,0.600966398384836,2.8705155713789465,0.9772371,0.442994,1.0,6.212351212940958
35_ang_46_46.out,-1.1865472223447004,-1.406970770219985,0.6019722232717167,3.518167228728617,1.0,1.0,1.0,7.387151006985034
md_135.out,-2.088311027042005,-2.305815807968635,0.6060315289980823,3.810349805334151,0.9987576,-0.3018354,1.0,5.096796572834843
35_ang_44_44.out,-1.234658107453608,-1.4499143809931034,0.6091773207198339,3.5558291085624463,1.0,1.0,1.0,7.139327699440614
35_ang_48_48.out,-1.166688767904407,-1.3812671009317583,0.6101289986909226,3.503010226833488,1.0,1.0,1.0,7.63740793725201
35_ang_28_28.out,-1.2139411797930946,-1.4283215197167856,0.6104072174565864,3.5081914784401373,1.0,1.0,1.0,5.2848841046895245
48_ang_xy_job_000.out,-1.4635455061319742,-1.6774761760156451,0.6110395625545186,4.847826787303771,1.0,1.0,1.0,4.851803788283282
md_014.out,-3.3511076264197026,-3.5638622704425487,0.6126964386660311,6.0144096472052855,0.9994511,0.9812912,1.0,6.913473786904309
geom_53.out,-1.5299500842743219,-1.7420957136848791,0.6135562304692886,4.049792639345871,1.0,1.0,-0.7375989,7.077524422409293
40_ang_x_job_003.out,-0.9030039103653157,-1.1097472930222043,0.6212360037619395,4.039186548848666,1.0,1.0,1.0,4.079215610874228
5_ang_74.out,-2.088455877091433,-2.294856330752282,0.6217267398424026,5.01873307699264,1.0,1.0,1.0,8.930845424706442
geom_304.out,-2.0718280125367734,-2.273328431920987,0.6287812469239251,3.9360464664432,4.56169e-11,0.9970136,0.9970136,9.90302576957164
42_ang_x_job_000.out,-0.964202916666544,-1.1639454935784563,0.6313314480931438,4.22965719651132,1.0,1.0,1.0,4.2296571965113205
geom_241.out,-3.2155152123554043,-3.4146720549380767,0.6321835012506127,5.074777548648807,0.2587682,0.01850232,-0.565527,10.051280418714471
47_ang_xy_job_000.out,-1.3756539590612893,-1.5738605537315884,0.6335682499976857,4.748842023030456,1.0,1.0,1.0,4.752893855326458
5_ang_36.out,-2.3620162723930167,-2.560221052267533,0.6335708975086226,5.012291846949856,1.0,1.0,1.0,6.161168720299745
35_ang_50_50.out,-1.172275583763339,-1.3698379692594145,0.6345087485768247,3.505453507122866,1.0,1.0,1.0,7.88986691902975
40_ang_xy_job_013.out,-1.5202887856995844,-1.7155385836007397,0.6378964747682525,4.007098382795212,1.0,1.0,1.0,5.628498911788116
35_ang_24.out,-1.087177288556356,-1.2815363175960943,0.6392061884922968,3.506572206414692,1.0,1.0,1.0,4.243819034784589
md_136.out,-2.894321743432389,-3.0884299293113067,0.6395754927816434,5.337802094932801,0.9975168,0.6627648,1.0,7.534299113189893
5_ang_48_48.out,-2.196268101131929,-2.3903279105175166,0.6396467396985531,5.002155600268748,1.0,1.0,1.0,8.430895563343197
43_ang_xy_job_008.out,-1.7551688952419966,-1.9475672079305255,0.6420985472300521,4.327928678860132,1.0,1.0,1.0,7.680494775728969
geom_6.out,-1.2186275272680254,-1.4105710670133433,0.6427712750698987,3.059792631797129,1.0,1.0,1.0,9.486832980505138
40_ang_xy_job_002.out,-0.9240950414963764,-1.1154797460604353,0.6435989033758097,4.0365845166055925,1.0,1.0,1.0,4.089009660052175
42_ang_xy_job_008.out,-1.6877202645665959,-1.8777914483352482,0.645548410663007,4.2285854194162855,1.0,1.0,1.0,7.6249590162833
40_ang_xy_job_008.out,-1.2369972689209339,-1.4262793269779621,0.6467224572260609,4.000135063732223,1.0,1.0,1.0,4.741307836451879
geom_83.out,-1.9253907460326574,-2.113784002533123,0.6480473566575117,3.065590434892763,-1.430858e-05,0.9970042,0.9970017,8.145452697640076
md_125.out,-5.698970004336019,-5.887274357661909,0.6481800301475724,6.734621612780408,0.9688538,-0.9876884,1.0,7.846223299167185
40_ang_xy2_job_007.out,-1.5273155050548197,-1.7155251435051788,0.6483214065371321,4.0159258769678505,1.0,1.0,1.0,7.636753236814712
md_095.out,-2.3473087457661066,-2.529866454600615,0.6568138335821797,4.779864012044694,0.9932564,0.6614156,1.0,5.946905055272532
geom_169.out,-3.1077684268414347,-3.289903876401681,0.657452756289965,2.68063512022916,1.928185e-05,-0.4314561,-0.4314574,8.492326175668833
52_ang_xy_job_005.out,-2.6650267815325743,-2.845665982731912,0.6597217446386011,5.200637792559678,1.0,1.0,1.0,6.711184694225008
geom_325.out,-0.7787906197788861,-0.9582173017864655,0.6615662142716562,2.470659261695145,1.0,1.0,1.0,8.774964387392123
geom_233.out,-3.1017518171628815,-3.2793139006797176,0.66441268661068,3.842611537781695,0.2588005,-0.4494311,-0.4314825,8.845373451482702
51_ang_xy_job_005.out,-2.5692916140049027,-2.745751725898611,0.6661006970130596,5.100661471750502,1.0,1.0,1.0,6.634003316248794
40_ang_xy2_job_008.out,-1.495184081868518,-1.6700593305731672,0.6685359272511829,4.00265420056492,1.0,1.0,1.0,7.879086241436884
44_ang_x_job_000.out,-1.11388129126526,-1.2881838750705903,0.6694180466409766,4.428317965096905,1.0,1.0,1.0,4.428317965096906
35_ang_52_52.out,-1.1996163570933893,-1.3739083715897706,0.6694343382876383,3.529212984590191,1.0,1.0,1.0,8.144323176298938
md_032.out,-3.0470840838179245,-3.221050726914509,0.6699360632924263,6.168300129375434,0.9901232,-0.1292197,1.0,6.9065806437386215
geom_17.out,-1.9604039317076436,-2.134079525643621,0.6703851817765152,3.910577390205314,0.9659122,0.9981463,-0.5657192,9.535170184931625
geom_5.out,-1.3890207843069335,-1.5621380520414867,0.6712475788953097,2.993722495389311,1.0,1.0,-0.7375989,9.907881304789637
51_ang_xy_job_009.out,-2.252704712093647,-2.425713414234256,0.6714153993593226,5.1035654488406434,1.0,1.0,1.0,8.718371407550839
geom_249.out,-1.5503618480900692,-1.7214233549544993,0.674432504572602,2.706319092835322,-3.828983e-05,0.9969819,0.9970035,9.875491415208256
geom_501.out,-2.6034793066956223,-2.774510891536867,0.674478973227144,5.011310521677238,1.0,0.4999994,0.9763998,7.142542436082617
44_ang_x_job_005.out,-1.6698964699680952,-1.8406005730038864,0.6749877590848644,4.444118103797423,1.0,1.0,1.0,5.325410782277739
40_ang_x2_job_000.out,-1.4106202156777357,-1.5802809687390713,0.6766113005121902,4.027725129710318,1.0,1.0,1.0,5.122499389946279
5_ang_76.out,-2.1165837543938935,-2.2853517786907105,0.6780035623039616,5.036568047599477,1.0,1.0,1.0,9.097252332435328
5_ang_42_42.out,-2.4063636761635925,-2.574840472704679,0.6784583681619696,5.016016058477086,1.0,1.0,1.0,7.764019577512669
40_ang_x_job_014.out,-1.3734144187072213,-1.541704549208756,0.6787500420439044,4.048469552868096,1.0,1.0,1.0,5.0
geom_420.out,-2.5885622005168853,-2.7554741074963296,0.6809074610973677,5.043706400357281,1.0,-0.4999999,0.2159749,8.665121809653458
40_ang_x2_job_012.out,-1.6276442216687794,-1.7939819568487465,0.6818082701822635,4.002047515934812,1.0,1.0,1.0,6.881860213634101
md_108.out,-1.6079419148834626,-1.7739739832212003,0.682288312060473,3.658921473273921,0.9845365,0.4905742,1.0,5.210267353593864
