Actual_File_Name,True_Coupling_log10,Predicted_Coupling_log10,Predicted_True_Ratio_Linear,Min_HeavyDist_Ang,cos_theta,cos_4phi,cos_4psi,FeFe_Dist_Ang,absS12
51_ang_xy_job_009.out,-2.252704712093647,-2.566473593242529,0.4855468252722635,5.1035654488406434,1.0,1.0,1.0,8.718371407550839,0.0001934619
5_ang_76.out,-2.1165837543938935,-2.42941450129332,0.4865968050882679,5.036568047599477,1.0,1.0,1.0,9.097252332435328,0.0003057581
5_04_ang.out,-1.5536898769894738,-1.8661692688769311,0.4869906332643693,5.015974481593781,1.0,1.0,1.0,5.015974481593781,0.001425992
5_ang_02_02.out,-1.5383591229923832,-1.8480427393210292,0.49013575339518556,5.0079936102195655,1.0,1.0,1.0,5.0079936102195655,0.001486514
48_ang_xy_job_008.out,-2.0931167731387204,-2.4015633696122283,0.49153381851140343,4.825051984103384,1.0,1.0,1.0,7.971198153351853,0.0004000406
5_02_ang.out,-1.5308318409706858,-1.838866009253062,0.4920008258079381,5.0039984012787215,1.0,1.0,1.0,5.0039984012787215,0.001517577
md_074.out,-2.738051145306665,-3.045723364567894,0.49241103927506213,4.524357566927154,0.9783251,-0.5343113,1.0,7.049670448386152,0.0005065809
md_039.out,-3.4357687318136034,-3.7426521143210616,0.4933062496045942,7.402616002439138,0.9835668,0.5023339,1.0,8.279681619446789,3.91537e-08
geom_206.out,-2.6915014121170624,-2.9949995840878376,0.4971664663903706,4.997400336806628,0.7070918,0.03508414,0.9970072,9.171750727436176,4.692528e-05
geom_241.out,-3.2155152123554043,-3.5185940510690568,0.49764673754969946,5.074777548648807,0.2587682,0.01850232,-0.565527,10.051280418714471,3.140741e-05
5_ang_06_06.out,-1.670062289555246,-1.9728082416093347,0.49802832993091545,5.029239958452967,1.0,1.0,1.0,5.071488933242386,0.001036724
geom_157.out,-2.731633531416084,-3.031687971858384,0.5011244118651902,3.0754258301038573,0.7070662,0.805692,-0.4315832,9.869448008557166,0.0005864354
35_ang_04.out,-0.45478824633874815,-0.7534720252826101,0.5027084913625807,3.522782990761708,1.0,1.0,1.0,3.522782990761708,0.03997886
geom_37.out,-1.7805081120250004,-2.0783891806552157,0.5036385111091818,4.30177572397725,1.0,1.0,-0.7375989,9.388417968422583,0.0009377613
md_032.out,-3.0470840838179245,-3.3360644026971524,0.514066947260477,6.168300129375434,0.9901232,-0.1292197,1.0,6.9065806437386215,4.825394e-06
47_ang_xy_job_008.out,-2.0255790921268315,-2.3142855646850387,0.5143911966827548,4.725578763421471,1.0,1.0,1.0,7.911384202527394,0.0005146273
35_ang_34_34.out,-1.7984099907070834,-2.0852043596660446,0.5166609415240518,3.505545749380544,1.0,1.0,1.0,5.947268280479703,0.0006089688
geom_303.out,-2.129765485039674,-2.4146613724088164,0.5189244248330104,4.230530166134264,-1.430858e-05,0.9970042,0.9970017,10.086764181316624,0.0002270464
geom_465.out,-1.9648496706745273,-2.249328168985648,0.5194233892462339,3.885926045091183,0.8660019,0.9999296,0.9970288,5.972111894024593,0.002268067
48_ang_xy_job_009.out,-2.035724443134907,-2.3193501401538987,0.5204443557892248,4.803823715604061,1.0,1.0,1.0,8.546344247688598,0.0004239806
geom_165.out,-3.4834159772706776,-3.7663527223099544,0.521270628606626,6.285244795242664,0.8660253,0.9999283,0.997012,9.972902159324034,9.184133e-07
5_ang_78.out,-2.135216814288755,-2.412009105923152,0.5286980497179652,5.0411017803750005,1.0,1.0,1.0,9.264987857520376,0.0002817478
48_ang_xy_job_003.out,-1.7893668171254182,-2.0652126216008964,0.5298515333940033,4.800138250852782,1.0,1.0,1.0,5.571355310873647,0.0009132341
geom_352.out,-1.8754312128956152,-2.1497275050434084,0.531745358660982,3.04044085712911,-4.56169e-11,0.9970136,0.9970136,8.254431500279107,0.001294142
47_ang_xy_job_009.out,-1.9657224635222648,-2.235760085293665,0.5369852767545732,4.703917121995242,1.0,1.0,1.0,8.490583018850943,0.0005440494
geom_65.out,-0.9449075725989343,-1.2143447494863913,0.5377282128735533,3.002615140618924,1.0,-0.5,0.9535736,7.813071715776837,0.0142117
geom_317.out,-3.243578232076282,-3.5115724986050996,0.5395177450763256,5.282686605635527,0.2587682,0.01850232,-0.565527,9.77525754420992,5.56738e-06
geom_216.out,-1.7644815318803038,-2.032073251169891,0.5400180555144882,4.046151944230469,1.0,1.0,-0.7375989,9.853456852790291,0.001232549
geom_74.out,-3.264794969992877,-3.5311718851985154,0.541530703092366,3.482926587303988,-1.240245e-05,-0.5654904,-0.565513,9.79463886554604,0.0002101396
md_038.out,-2.9823509504171968,-3.245991610129343,0.544953367085617,6.129748830879533,0.9922753,-0.009124838,1.0,7.007441949301684,1.942796e-06
49_ang_xy_job_000.out,-1.539339957840498,-1.7979962943179215,0.5512437310220389,4.946852389115729,1.0,1.0,1.0,4.950757517794626,0.001536498
5_ang_52_52.out,-2.210807397568216,-2.4673970545424675,0.5538731889962761,5.0203221301625645,1.0,1.0,1.0,8.892693630166285,0.0002312348
geom_163.out,-0.9892680779059512,-1.2409152633278298,0.5602125252651728,2.9003184187088835,0.9659137,0.9999964,0.9970496,3.993113777347197,0.02860148
35_ang_36_36.out,-1.7399051244772932,-1.9907911513488568,0.5611952327602995,3.5019393200054165,1.0,1.0,1.0,6.178187436457395,0.001151324
md_073.out,-3.627054800534025,-3.877693241109825,0.5615152549283403,7.796150849334497,0.9965859,0.8509757,1.0,8.153489978255447,1.412105e-08
5_ang_28_28.out,-2.00777379490084,-2.2576472377535763,0.5625052201680826,5.000078052200786,1.0,1.0,1.0,5.610704055642215,0.0005189383
5_ang_56.out,-2.3563417357193,-2.6039203279148095,0.5654854146379954,5.001514053354245,1.0,1.0,1.0,7.507329751649384,0.0002034765
47_ang_xy_job_003.out,-1.7081136031778201,-1.9496452572434593,0.5734140710618157,4.70014523470286,1.0,1.0,1.0,5.485435260760991,0.001173846
geom_304.out,-2.0718280125367734,-2.3131690090087806,0.5736658581609038,3.9360464664432,4.56169e-11,0.9970136,0.9970136,9.90302576957164,0.0004387855
geom_447.out,-2.6068118650133227,-2.847719216454254,0.5742389522209879,5.074884942312879,1.0,-0.5,0.9535736,9.851348417139253,6.325795e-05
44_ang_x_job_011.out,-1.7570560406093139,-1.9963907641637166,0.5763221037460768,4.414268718576158,1.0,1.0,1.0,7.440430095095309,0.001279506
md_083.out,-3.00327168995502,-3.2418275587890983,0.5773565951994879,5.672611326501931,0.9697442,0.8093743,1.0,7.719261445940344,2.724498e-06
geom_5.out,-1.3890207843069335,-1.6264491493662254,0.5788574604352784,2.993722495389311,1.0,1.0,-0.7375989,9.907881304789637,0.001805078
5_ang_08_08.out,-1.8182465443697664,-2.0550458589089238,0.5796965096063029,5.007715902454931,1.0,1.0,1.0,5.126402247190518,0.0007087866
geom_176.out,-2.3341020540537003,-2.566877434586728,0.5850926189846517,3.1034151852865257,0.2587822,-0.1054281,0.9970065,7.346707377956808,0.0008504266
geom_83.out,-1.9253907460326574,-2.158057570005517,0.5852388874352371,3.065590434892763,-1.430858e-05,0.9970042,0.9970017,8.145452697640076,0.001269156
geom_220.out,-1.8254604679666968,-2.0553853439600136,0.5889455219984975,2.5662712446321807,0.9659222,-0.4488707,0.9969658,9.170083110774351,0.006535825
40_ang_x2_job_003.out,-1.6685170966938883,-1.8975800419428512,0.5901155445194677,4.004702377081223,1.0,1.0,1.0,5.517245689653488,0.0009938943
5_ang_30.out,-2.165448239280216,-2.3942527384691754,0.5904668232775184,5.038438007855212,1.0,1.0,1.0,5.830951894845301,0.0003032154
geom_308.out,-3.8349919729728685,-4.0614899341121085,0.5936111349815768,7.005709709222328,1.0,-0.5,0.9535736,9.112404382810938,1.154667e-07
geom_498.out,-2.12453913101264,-2.3475152647900397,0.5984444810797334,4.112004654399117,-3.356131e-05,0.9969988,0.996999,8.253741835155738,3.056301e-06
md_008.out,-2.064226160200571,-2.28699719435802,0.5987271688136068,3.716862189378159,0.9960498,0.1394432,1.0,4.11655523255792,0.000655618
44_ang_xy_job_004.out,-1.6015682215070108,-1.8214230723266551,0.6027610061956066,4.402047654592122,1.0,1.0,1.0,5.644466316668034,0.001566608
5_ang_32.out,-2.204516576569001,-2.4237893711249465,0.6035693886256764,5.021778724615412,1.0,1.0,1.0,5.936328831862332,0.0002604807
geom_407.out,-2.5315299027327893,-2.7498638002373608,0.6048756509543276,2.673265411625639,0.7070662,0.805692,-0.4315832,8.342510053551809,0.001571511
md_035.out,-1.7118712673827992,-1.9274661880331703,0.6087024914552737,4.131791873590077,0.9846199,0.9227229,1.0,5.541859509309578,0.001147297
5_ang_80.out,-2.16234579637985,-2.3769103812930528,0.6101483133638883,5.020309070176856,1.0,1.0,1.0,9.433981132056603,0.0002552401
5_12_ang.out,-1.8568507373717251,-2.0712609604301333,0.610365217720641,5.002576369432055,1.0,1.0,1.0,5.141984052872976,0.0006510746
35_ang_12_12.out,-1.678153336710537,-1.8922604643111764,0.6107913421672162,3.517994678748108,1.0,1.0,1.0,3.889730067755345,0.0003895173
md_108.out,-1.6079419148834626,-1.8208166022922325,0.6125271065790749,3.658921473273921,0.9845365,0.4905742,1.0,5.210267353593864,0.002070022
geom_27.out,-2.1802267622428917,-2.391577089932346,0.614680834648637,4.163596135037595,-4.561713e-11,0.9970136,0.9970136,10.176934675667326,0.0001598806
35_ang_14.out,-0.9272519865109645,-1.134840830682643,0.6200277908093135,3.5002986061191983,1.0,1.0,1.0,3.7696153649941526,0.01125212
40_ang_xy_job_013.out,-1.5202887856995844,-1.7247709045495605,0.6244790613460917,4.007098382795212,1.0,1.0,1.0,5.628498911788116,0.001946036
5_ang_42_42.out,-2.4063636761635925,-2.6107104334596842,0.6246737302500109,5.016016058477086,1.0,1.0,1.0,7.764019577512669,0.0001769415
35_ang_20_20.out,-0.8452409297344865,-1.0490258263605656,0.6254824136433371,3.5002601656591183,1.0,1.0,1.0,4.5,0.01527379
46_ang_xy_job_003.out,-1.628497429582219,-1.8316721612048368,0.6263618070496967,4.600152522177934,1.0,1.0,1.0,5.4,0.001500085
42_ang_x_job_006.out,-1.6533070208040326,-1.8557693725066622,0.6273900810742382,4.214416415175415,1.0,1.0,1.0,5.4671747731346585,0.001165659
35_ang_16.out,-1.2035829331735484,-1.4022126625023708,0.6329512628132936,3.5083173077702083,1.0,1.0,1.0,3.8483762809787714,0.005359357
5_ang_54_54.out,-2.2636256289777954,-2.4617689522762247,0.6336605598340642,5.052798659218473,1.0,1.0,1.0,9.127978965795222,0.0002000443
40_ang_x2_job_001.out,-1.4714166196121148,-1.6695481840195971,0.6336777169627059,4.016843751068741,1.0,1.0,1.0,5.2497618993626745,0.002041925
geom_520.out,-2.818821225480062,-3.0166322609300864,0.6341455723876115,4.454794821959144,0.9659208,-0.4976804,-0.4314682,8.645730846020191,7.966578e-05
5_ang_28.out,-2.1562066174770114,-2.3534097597230748,0.6350338238342141,5.027970780483912,1.0,1.0,1.0,5.7306195127577615,0.0003287315
43_ang_x_job_011.out,-1.6893354442125932,-1.8859102447431109,0.6359532622568509,4.31459874377676,1.0,1.0,1.0,7.38173421358423,0.001611663
47_ang_xy_job_010.out,-2.046112475424315,-2.239633492784712,0.6404407871609269,4.779611520887446,1.0,1.0,1.0,9.087904048789248,0.0003903165
geom_218.out,-3.1017518171628815,-3.2923801609216863,0.6447207622688395,5.0004335565280735,1.0,-0.5,0.9535736,5.386221833147238,6.844143e-05
40_ang_xy_job_014.out,-1.7389322763072166,-1.9288902074919405,0.6457167746695058,4.001000056160959,1.0,1.0,1.0,5.830951894845301,0.001008548
43_ang_xy_job_009.out,-1.6896823370455794,-1.878922879746771,0.6467842820877118,4.304334128596431,1.0,1.0,1.0,8.275868534480233,0.001389448
5_ang_34.out,-2.2701803668435097,-2.4591089169860583,0.6472490920068026,5.013049526884808,1.0,1.0,1.0,6.04648658313239,0.0002087165
43_ang_xy_job_008.out,-1.7551688952419966,-1.9430526435212943,0.6488080829157018,4.327928678860132,1.0,1.0,1.0,7.680494775728969,0.001331912
48_ang_xy_job_000.out,-1.4635455061319742,-1.6511809157794866,0.6491791909867506,4.847826787303771,1.0,1.0,1.0,4.851803788283282,0.001985828
48_ang_xy_job_010.out,-2.128969559091804,-2.313674174834106,0.6535749287906983,4.877968049362357,1.0,1.0,1.0,9.14002188181188,0.0003048386
44_ang_x_job_006.out,-1.8093182614860595,-1.9939441993861973,0.6536933427364632,4.4137677465516925,1.0,1.0,1.0,5.622277118748239,0.0007535211
geom_548.out,-3.113869561520529,-3.2984456420695496,0.6537683915586376,5.903849749397591,0.9659232,0.502316,0.5654623,6.991260147130559,6.843199e-06
46_ang_xy_job_010.out,-1.9819670055051117,-2.1656826850822246,0.6550648863369061,4.681324629909787,1.0,1.0,1.0,9.036592278065886,0.0004966276
geom_428.out,-1.8049220206295777,-1.9885710589712828,0.655165411866481,4.000622592672296,1.0,1.0,1.0,5.65685424949238,0.0006223301
35_ang_18_18.out,-0.8789459759971967,-1.0608506733779337,0.6578021711992429,3.500175785314218,1.0,1.0,1.0,4.327817001676481,0.01485456
35_ang_38_38.out,-1.5824473256508171,-1.7628683288799474,0.6600532849165941,3.506092568501294,1.0,1.0,1.0,6.413267497929585,0.002353387
35_ang_28_28.out,-1.2139411797930946,-1.3929930012014653,0.6621374906219906,3.5081914784401373,1.0,1.0,1.0,5.2848841046895245,0.004899842
geom_492.out,-3.3458349174846074,-3.521474261776398,0.6673607425211499,2.5970319330098737,-0.2588073,-0.920169,-0.5655046,8.23251406892773,0.00294494
51_ang_xy_job_010.out,-2.364744715972823,-2.5384250779827555,0.6703778217277198,5.173415727602026,1.0,1.0,1.0,9.301075206662937,0.0001398075
geom_534.out,-4.576913779112691,-4.749497569795441,0.6720726301502762,2.9971731819934924,0.9659177,-0.9981466,0.5654377,5.356864580124646,0.004210613
geom_209.out,-0.9337978867154597,-1.105940864709505,0.6727551360503857,3.0601510802899914,1.0,1.0,-0.7375989,7.355366200931128,0.01379766
geom_529.out,-2.938154790209788,-3.109054618324018,0.6746836284261483,3.1390247863115066,-0.2587722,-0.9138922,0.5654658,8.897475014065057,0.002098746
42_ang_xy_job_004.out,-1.4409492056792914,-1.6090311897411376,0.6790754278634883,4.202147493044479,1.0,1.0,1.0,5.489990892524322,0.002443982
geom_389.out,-2.0160330520749565,-2.183961482986041,0.6793155704675032,3.478216778832223,-2.024279e-06,0.9970081,0.9970071,9.874169463145344,0.0007793827
43_ang_xy_job_010.out,-1.7756870859602158,-1.9398265642879546,0.6852681099097896,4.386928571403916,1.0,1.0,1.0,8.887631855561976,0.0009852711
42_ang_xy_job_005.out,-1.8663021287091026,-2.026664331062457,0.6912542232234843,4.200925308714735,1.0,1.0,1.0,5.96992462263972,0.0006723516
42_ang_xy_job_009.out,-1.6224607770997672,-1.779780779778032,0.69611340549115,4.204450771575284,1.0,1.0,1.0,8.224354077980836,0.001730691
44_ang_x_job_005.out,-1.6698964699680952,-1.8268941171576993,0.696630288127277,4.444118103797423,1.0,1.0,1.0,5.325410782277739,0.001298141
5_ang_56_56.out,-2.3131889722042698,-2.4668001071676287,0.7020836591457449,5.100775851828817,1.0,1.0,1.0,9.365895579174476,0.0001643137
42_ang_xy_job_008.out,-1.6877202645665959,-1.8402192631690761,0.7038838509520816,4.2285854194162855,1.0,1.0,1.0,7.6249590162833,0.001666005
geom_82.out,-1.7967046150575265,-1.9473216841460907,0.7069406109961299,2.622968312695752,-0.4999999,0.9970123,0.9970127,8.227110165260338,0.0002829937
geom_148.out,-1.249683144247926,-1.3985260879109231,0.7098344229362925,2.556071334802689,1.0,1.0,-0.7375989,9.856229093816763,0.004075331
geom_210.out,-3.3813105839768043,-3.529968809729171,0.7101364001091148,6.020105035146812,1.0,1.0,-0.7375989,9.70110673839846,9.965367e-06
40_ang_x2_job_000.out,-1.4106202156777357,-1.5585176207911835,0.7113815459265332,4.027725129710318,1.0,1.0,1.0,5.122499389946279,0.00260059
md_141.out,-1.1209273482455797,-1.268272663649021,0.7122864530570715,3.355015017272203,0.997139,0.7056151,1.0,4.248617987145584,0.009287492
42_ang_x_job_011.out,-1.6219656138897969,-1.7688447136976904,0.7130515039019872,4.214944402931075,1.0,1.0,1.0,7.323933369440222,0.002019098
43_ang_xy_job_005.out,-1.9354589104846402,-2.0812730876299708,0.7148021051282945,4.300890541434413,1.0,1.0,1.0,6.040695324215582,0.0005435515
44_ang_xy_job_005.out,-1.9982539393881698,-2.1398737925041003,0.7217389557089086,4.40085735390276,1.0,1.0,1.0,6.11228271597445,0.0004365459
43_ang_x_job_005.out,-1.5946821241916778,-1.7351983152458725,0.7235754259593211,4.345131266198985,1.0,1.0,1.0,5.243090691567332,0.001625379
44_ang_x_job_010.out,-1.9639786283435556,-2.103535913194248,0.7251748188719662,4.404437344292685,1.0,1.0,1.0,7.043436661176133,0.0008517873
geom_30.out,-3.789020346850166,-3.926972479375554,0.7278600240714639,7.022173808347739,1.0,-0.5,0.9535736,9.951928940455312,2.063089e-07
5_ang_82.out,-2.2111916040434583,-2.3482335457469508,0.7293870667776268,5.007424403832773,1.0,1.0,1.0,9.604165762834375,0.0002274425
5_ang_36.out,-2.3620162723930167,-2.498380057875054,0.7305269034342866,5.012291846949856,1.0,1.0,1.0,6.161168720299745,0.0001555435
40_ang_xy_job_012.out,-1.3629042685907888,-1.4991587804361108,0.730710735783941,4.008930474989557,1.0,1.0,1.0,5.43323108288245,0.003113534
5_ang_26.out,-2.182919530054242,-2.318851204204515,0.7312541197804523,5.017004349091198,1.0,1.0,1.0,5.635601121442148,0.000329003
geom_494.out,-2.1633774834456743,-2.29897726753968,0.7318131614893681,3.979770753341202,-1.430858e-05,0.9970042,0.9970017,7.871017192808818,0.0003543207
52_ang_xy_job_001.out,-2.2250559336186333,-2.356588535763034,0.738698807375007,5.202021776165493,1.0,1.0,1.0,5.388877434122992,0.0002124545
5_14_ang.out,-2.007533237510346,-2.13841899595883,0.7397998544777185,5.0001970293179445,1.0,1.0,1.0,5.192301994298868,0.0004247911
md_159.out,-1.4516153904611768,-1.5821348955337717,0.7404240127146867,3.3508711769307093,0.9865627,0.8788329,1.0,5.957237529337487,0.004075223
35_ang_22_22.out,-0.8710324531064496,-1.0008687859444876,0.7415896623227595,3.5126942974446265,1.0,1.0,1.0,4.682947789587238,0.01384009
md_155.out,-1.6283969651371397,-1.7581218536828402,0.7417799860394055,3.568271287865596,0.9850938,0.5958814,1.0,6.128281707357863,0.002138458
geom_53.out,-1.5299500842743219,-1.6563726904548757,0.7474418208323086,4.049792639345871,1.0,1.0,-0.7375989,7.077524422409293,0.002195231
47_ang_xy_job_000.out,-1.3756539590612893,-1.500723011444754,0.7497749863898785,4.748842023030456,1.0,1.0,1.0,4.752893855326458,0.002551412
geom_41.out,-1.968241557882334,-2.090574010770979,0.7545144249431082,2.5977676414077147,3.828983e-05,0.9969819,0.9970035,8.167415912750618,0.0002891054
43_ang_x_job_010.out,-1.8945640855960766,-2.0167714276127198,0.7547318155844587,4.304539733792685,1.0,1.0,1.0,6.981403870282824,0.001075612
51_ang_xy_job_001.out,-2.1318417451080243,-2.2539528128874524,0.754899142794975,5.102068850936843,1.0,1.0,1.0,5.292447448959696,0.0002791408
5_ang_1_1.out,-2.0329107630152725,-2.1539882305731677,0.7566979065056142,5.002117807459157,1.0,1.0,1.0,5.196152422706632,0.0003644455
47_ang_xy_job_005.out,-2.2195353379440066,-2.3403627947089127,0.7571336410486196,4.700766261940705,1.0,1.0,1.0,6.331666447310692,0.0002174307
geom_325.out,-0.7787906197788861,-0.8942857828025857,0.7664870769028306,2.470659261695145,1.0,1.0,1.0,8.774964387392123,0.01412739
md_045.out,-1.8072661980241622,-1.921251295554313,0.7691568328389676,4.38066797235707,0.993755,0.9618551,1.0,5.501319340924774,0.001072428
geom_247.out,-2.556336112986506,-2.66957873961337,0.770472909896156,4.924911636956038,2.106085e-05,0.9969957,0.9969997,9.178650685236477,1.997316e-05
40_ang_xy2_job_013.out,-1.690666707450892,-1.8031159102689425,0.7718817933310141,4.203117211142225,1.0,1.0,1.0,9.125787637239869,0.001279725
geom_408.out,-2.101246447624459,-2.2122408580338266,0.7744717655834792,3.060681065013472,1.430858e-05,0.9970042,0.9970017,7.220645930212338,0.000433373
44_ang_xy_job_003.out,-1.4801464615379523,-1.5878688675904158,0.7803287245433667,4.400168090800624,1.0,1.0,1.0,5.230678732248808,0.002407932
md_019.out,-3.6581873389282973,-3.7657855913385934,0.7805518323801982,3.911218475054033,0.9946043,-0.7401634,1.0,5.673136739347466,5.535264e-05
5_ang_26_26.out,-2.1428669532589635,-2.245421252466564,0.7896701119216133,5.00369921987723,1.0,1.0,1.0,5.488169093604897,0.0004137248
geom_444.out,-2.063952220878483,-2.1635146881792604,0.7951288889298596,4.321018526750378,0.9659258,0.9999964,0.9970101,8.042923562936366,0.000960283
geom_194.out,-2.1768397174677787,-2.2762411585508198,0.7954237587528771,3.8034663479034494,3.828983e-05,0.9969819,0.9970035,9.692016440960677,0.0001613769
md_145.out,-1.6733920466461136,-1.7725262524406387,0.7959133590564801,3.712312727711662,0.9904134,0.9688314,1.0,4.695048151316236,0.00180205
40_ang_xy2_job_014.out,-1.777594915695845,-1.8738366469768406,0.8012319680521837,4.298061689948156,1.0,1.0,1.0,9.38083151964686,0.000944072
51_ang_xy_job_005.out,-2.5692916140049027,-2.6625017814277987,0.8068444808190094,5.100661471750502,1.0,1.0,1.0,6.634003316248794,7.83244e-05
40_ang_x_job_014.out,-1.3734144187072213,-1.4659259651356833,0.8081434430129344,4.048469552868096,1.0,1.0,1.0,5.0,0.003078546
40_ang_x2_job_005.out,-1.9607276910086184,-2.050933045649658,0.812446262924364,4.006534803168444,1.0,1.0,1.0,5.8,0.0004000377
42_ang_xy_job_011.out,-1.9037454655746056,-1.993039654460293,0.8141525943360379,4.48476379429285,1.0,1.0,1.0,9.4678403028357,0.0006296541
md_014.out,-3.3511076264197026,-3.4394384845372903,0.8159605121574001,6.0144096472052855,0.9994511,0.9812912,1.0,6.913473786904309,1.185182e-05
geom_178.out,-2.0712706413859316,-2.159550254458437,0.8160567979773,3.289439310794471,-3.356131e-05,0.9969988,0.996999,8.930472231713171,0.001721552
49_ang_xy_job_001.out,-1.9686811567122298,-2.056836971750963,0.8162894526198424,4.90216876083433,1.0,1.0,1.0,5.1000000000000005,0.0004728317
geom_48.out,-2.8065377798678948,-2.8937742372210056,0.8180192854873676,2.7874550797078324,0.7071068,0.8634222,-0.431555,9.422550693354852,0.001059963
52_ang_xy_job_005.out,-2.6650267815325743,-2.7511158409771,0.8201833345889425,5.200637792559678,1.0,1.0,1.0,6.711184694225008,5.969309e-05
48_ang_xy_job_001.out,-1.879173053453026,-1.9625537857826978,0.8253141053874337,4.802221835744367,1.0,1.0,1.0,5.0039984012787215,0.0006096189
35_ang_24.out,-1.087177288556356,-1.1705323822134526,0.8253628294297718,3.506572206414692,1.0,1.0,1.0,4.243819034784589,0.008391379
43_ang_xy_job_011.out,-1.9706648765749941,-2.053358897227461,0.8266201342955581,4.578536042295616,1.0,1.0,1.0,9.51262319236918,0.0005091456
geom_154.out,-4.992960126973375,-5.0750155343475765,0.8278365414283668,6.28350705725123,0.4999728,-0.5332199,-0.5655355,9.88761461184021,1.188736e-06
47_ang_xy_job_001.out,-1.7924336054203687,-1.871131467172615,0.8342613776036318,4.70227716746897,1.0,1.0,1.0,4.908156476723211,0.000781091
geom_469.out,-4.6767895775930945,-4.754939150160087,0.8353152831257921,5.545160501319507,0.7070844,-0.5195811,-0.5655495,9.77002632865301,9.20211e-06
35_ang_16_16.out,-0.9941958859243768,-1.0694821919769768,0.8408406397015532,3.5054109435271634,1.0,1.0,1.0,4.167733196834941,0.01214604
geom_353.out,-2.5235663431841697,-2.5969883012765607,0.844457975797179,4.799146055943077,-3.828983e-05,0.9969819,0.9970035,8.782298030234001,3.135558e-07
geom_381.out,-2.33461246787894,-2.4073006313712373,0.845885998760203,4.206193780961595,-3.356131e-05,0.9969988,0.996999,9.876508202872106,4.706941e-05
43_ang_x_job_007.out,-2.031764945556088,-2.1042062537794446,0.8463669414855195,4.300568000741297,1.0,1.0,1.0,5.8728187440104085,0.0003382345
40_ang_xy2_job_009.out,-1.4923475285191699,-1.5641963490409267,0.8475223884022898,4.004701523284851,1.0,1.0,1.0,8.12403840463596,0.002638133
5_ang_58_58.out,-2.410905802574008,-2.481967177924762,0.8490604756601033,5.1638216749419215,1.0,1.0,1.0,9.606247966818264,0.0001284686
35_ang_60_60.out,-1.5021134285565396,-1.5708979836326873,0.8535234251419757,3.837173997957352,1.0,1.0,1.0,9.17877987534291,0.002308701
5_ang_84.out,-2.2595248870065094,-2.325721948031108,0.8586238327282977,5.002508886558823,1.0,1.0,1.0,9.775479527879948,0.0001994384
geom_403.out,-3.106256442084621,-3.168192785242444,0.867088960265156,5.221011770676446,0.2588171,-0.1269525,0.9970064,9.753119732043489,1.477588e-05
40_ang_xy2_job_008.out,-1.495184081868518,-1.5560432083352587,0.8692423425664015,4.00265420056492,1.0,1.0,1.0,7.879086241436884,0.002749002
40_ang_x2_job_012.out,-1.6276442216687794,-1.688431977392919,0.8693852031643791,4.002047515934812,1.0,1.0,1.0,6.881860213634101,0.002323875
md_104.out,-1.8300707421766178,-1.8904196388022854,0.8702641699972654,3.268276602572065,0.9853627,0.9956205,1.0,4.377295736695659,0.002509003
md_131.out,-2.066561647444459,-2.1260416585733615,0.8720070354260798,4.540688279359639,0.9829886,0.05406596,1.0,7.482904384683999,0.0003976164
40_ang_xy2_job_005.out,-1.7037902786008239,-1.7626619517991624,0.8732293550326611,4.020036952429666,1.0,1.0,1.0,7.161005515987263,0.001955778
40_ang_xy2_job_007.out,-1.5273155050548197,-1.585893686952061,0.8738196730014245,4.0159258769678505,1.0,1.0,1.0,7.636753236814712,0.002675482
geom_54.out,-1.220469194184737,-1.2759725321380198,0.8800283478325568,2.4249632032517523,0.8660019,0.9999296,0.9970288,7.609805679171447,0.02243968
40_ang_x2_job_011.out,-1.7328848842812843,-1.7870587012547556,0.8827265375052994,4.01020003488604,1.0,1.0,1.0,6.7201190465645775,0.001871153
35_ang_40_40.out,-1.4329018378337957,-1.486575016524346,0.8837446980681484,3.503107349040277,1.0,1.0,1.0,6.652067347825035,0.003856046
geom_516.out,-1.5933827760872445,-1.644009452798469,0.8899658114427212,4.003570556733201,1.0,0.4999994,0.9763998,4.89977126519606,0.002275523
35_ang_20.out,-1.5005390452103227,-1.5504428227354148,0.8914484259574177,3.4999996506285536,1.0,1.0,1.0,4.031128874149275,0.003743793
geom_135.out,-2.573697445315789,-2.6230018170962124,0.8926796371344441,4.762321253469782,-1.430858e-05,0.9970042,0.9970017,9.788572298833577,5.51883e-05
35_ang_26_26.out,-1.053543047972541,-1.1019636359639633,0.8944980785537239,3.5102099016013275,1.0,1.0,1.0,5.076416058598823,0.007976795
40_ang_x_job_013.out,-1.3647341750956852,-1.4117932723661826,0.8973066838450862,4.035007230588318,1.0,1.0,1.0,4.882622246293481,0.003386916
35_ang_24_24.out,-0.9424267274434771,-0.9879672906529551,0.9004496566075855,3.5006647302048224,1.0,1.0,1.0,4.8754486972995625,0.01117596
46_ang_xy_job_011.out,-2.1947850655977876,-2.2403157771997453,0.900470082787501,4.8613424370846365,1.0,1.0,1.0,9.651942809610922,0.0002587875
44_ang_x_job_007.out,-2.1110546604013107,-2.153727818120715,0.9064144956568696,4.400551457374405,1.0,1.0,1.0,5.946427498927402,0.000272287
43_ang_xy_job_001.out,-1.4917604325106126,-1.5344229676444412,0.9064366662892464,4.302524207915628,1.0,1.0,1.0,4.5265881191025095,0.001978918
geom_549.out,-1.1106979209185093,-1.1530903007565887,0.9070006956650015,4.000000306405113,1.0,0.4999994,0.9763998,4.000000306405113,0.007595934
